"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
-0.013226,0.032385,0,0.0046866,-0.0043327,0,-0.0043327,0.00050704,0,0,0,0,53.172,-33.328,0,-33.328,21.022,0,0,0,17.122,4.91,11.527,0
-0.013668,0.032294,0,0.0055525,-0.0047479,0,-0.0047479,0.00038513,0,0,0,0,62.286,-36.522,0,-36.522,22.537,0,0,0,19.574,4.8765,11.548,0
-0.014104,0.032221,0,0.0052845,-0.0044652,0,-0.0044652,0.0002439,0,0,0,0,58.875,-34.348,0,-34.348,20.102,0,0,0,18.225,4.8426,11.569,0
-0.014538,0.032165,0,0.0061444,-0.0048101,0,-0.0048101,5.6046e-05,0,0,0,0,67.705,-37.001,0,-37.001,20.872,0,0,0,20.441,4.8083,11.59,0
-0.01496,0.032129,0,0.0065698,-0.0049415,0,-0.0049415,-9.0489e-05,0,0,0,0,71.898,-38.012,0,-38.012,20.664,0,0,0,21.36,4.7737,11.61,0
-0.015386,0.032114,0,0.0065698,-0.0049415,0,-0.0049415,-9.0489e-05,0,0,0,0,71.898,-38.012,0,-38.012,20.664,0,0,0,21.36,4.7388,11.629,0
-0.015799,0.032119,0,0.0067633,-0.0048552,0,-0.0048552,-0.00022129,0,0,0,0,73.592,-37.348,0,-37.348,19.865,0,0,0,21.567,4.7036,11.648,0
-0.016209,0.032147,0,0.0066139,-0.0044801,0,-0.0044801,-0.00047248,0,0,0,0,71.123,-34.462,0,-34.462,16.612,0,0,0,20.246,4.668,11.666,0
-0.016612,0.032198,0,0.0076599,-0.0048165,0,-0.0048165,-0.00072083,0,0,0,0,81.798,-37.05,0,-37.05,17.331,0,0,0,22.876,4.6322,11.684,0
-0.017009,0.032274,0,0.0080841,-0.0048845,0,-0.0048845,-0.00088295,0,0,0,0,85.926,-37.573,0,-37.573,16.948,0,0,0,23.74,4.5961,11.701,0
-0.01741,0.032374,0,0.0080841,-0.0048845,0,-0.0048845,-0.00088295,0,0,0,0,85.926,-37.573,0,-37.573,16.948,0,0,0,23.74,4.5597,11.717,0
-0.017798,0.032499,0,0.008549,-0.0047455,0,-0.0047455,-0.001143,0,0,0,0,90.177,-36.504,0,-36.504,15.623,0,0,0,24.415,4.5231,11.733,0
-0.018185,0.032651,0,0.0080548,-0.004407,0,-0.004407,-0.0011738,0,0,0,0,84.645,-33.9,0,-33.9,13.656,0,0,0,22.685,4.4863,11.748,0
-0.018571,0.032829,0,0.008833,-0.0046997,0,-0.0046997,-0.001302,0,0,0,0,92.774,-36.152,0,-36.152,14.812,0,0,0,24.827,4.4492,11.763,0
-0.018951,0.033035,0,0.0084522,-0.004217,0,-0.004217,-0.0014464,0,0,0,0,88.113,-32.438,0,-32.438,11.97,0,0,0,23.096,4.4119,11.777,0
-0.019328,0.03327,0,0.0086613,-0.004136,0,-0.004136,-0.0015745,0,0,0,0,89.988,-31.815,0,-31.815,11.251,0,0,0,23.363,4.3744,11.791,0
-0.019702,0.033532,0,0.0097205,-0.0043371,0,-0.0043371,-0.0018486,0,0,0,0,100.72,-33.362,0,-33.362,11.731,0,0,0,25.951,4.3368,11.804,0
-0.020072,0.033823,0,0.010068,-0.004352,0,-0.004352,-0.0019541,0,0,0,0,104.2,-33.477,0,-33.477,11.718,0,0,0,26.75,4.2989,11.817,0
-0.020447,0.034143,0,0.010068,-0.004352,0,-0.004352,-0.0019541,0,0,0,0,104.2,-33.477,0,-33.477,11.718,0,0,0,26.75,4.2609,11.829,0
-0.020817,0.034495,0,0.009543,-0.0038512,0,-0.0038512,-0.0021157,0,0,0,0,97.893,-29.624,0,-29.624,8.2106,0,0,0,24.485,4.2227,11.841,0
-0.021185,0.034875,0,0.0098089,-0.0037694,0,-0.0037694,-0.0022708,0,0,0,0,100.3,-28.996,0,-28.996,7.3833,0,0,0,24.851,4.1844,11.852,0
-0.021557,0.035284,0,0.010638,-0.0040959,0,-0.0040959,-0.0022839,0,0,0,0,109.37,-31.507,0,-31.507,9.9724,0,0,0,27.541,4.146,11.863,0
-0.021923,0.035727,0,0.010073,-0.0036619,0,-0.0036619,-0.0023588,0,0,0,0,102.92,-28.169,0,-28.169,7.2871,0,0,0,25.432,4.1074,11.873,0
-0.022292,0.0362,0,0.010384,-0.0035916,0,-0.0035916,-0.0024745,0,0,0,0,105.95,-27.628,0,-27.628,7.0395,0,0,0,26.074,4.0687,11.883,0
-0.022667,0.036704,0,0.011311,-0.0036657,0,-0.0036657,-0.0027351,0,0,0,0,115.28,-28.198,0,-28.198,7.2323,0,0,0,28.271,4.0299,11.892,0
-0.023036,0.037235,0,0.011502,-0.0034316,0,-0.0034316,-0.00285,0,0,0,0,117,-26.397,0,-26.397,6.601,0,0,0,28.524,3.991,11.901,0
-0.023409,0.037801,0,0.01078,-0.0031475,0,-0.0031475,-0.0027259,0,0,0,0,109.48,-24.211,0,-24.211,5.5837,0,0,0,26.552,3.952,11.909,0
-0.023786,0.038398,0,0.011728,-0.0031571,0,-0.0031571,-0.0030373,0,0,0,0,118.87,-24.285,0,-24.285,5.2868,0,0,0,28.651,3.9129,11.917,0
-0.024161,0.039025,0,0.011911,-0.0030442,0,-0.0030442,-0.0031607,0,0,0,0,120.47,-23.417,0,-23.417,4.5347,0,0,0,28.848,3.8737,11.925,0
-0.024541,0.039685,0,0.012106,-0.002945,0,-0.002945,-0.0032699,0,0,0,0,122.25,-22.654,0,-22.654,3.9756,0,0,0,29.129,3.8344,11.932,0
