"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8",":0",":1",":2"
4.1234e-05,0.006152,0,-0.00076512,6.0356e-08,0,6.0356e-08,0.0022444,0,0,0,0,-0.50439,0.00023214,0,0.00023214,11.071,0,0,0,2.4384,20.2,8.8,0
4.1054e-05,0.0060399,0,-0.00076512,6.0356e-08,0,6.0356e-08,0.0022444,0,0,0,0,-0.50439,0.00023214,0,0.00023214,11.071,0,0,0,2.4384,20.2,8.75,0
4.0882e-05,0.0059279,0,-0.00076512,3.6789e-08,0,3.6789e-08,0.0022442,0,0,0,0,-0.50474,0.0001415,0,0.0001415,11.07,0,0,0,2.438,20.2,8.7,0
4.0725e-05,0.0058158,0,-0.00076475,2.2752e-08,0,2.2752e-08,0.0022438,0,0,0,0,-0.50334,8.7508e-05,0,8.7508e-05,11.068,0,0,0,2.438,20.2,8.65,0
4.0571e-05,0.0057037,0,-0.00076475,2.2752e-08,0,2.2752e-08,0.0022438,0,0,0,0,-0.50334,8.7508e-05,0,8.7508e-05,11.068,0,0,0,2.438,20.2,8.6,0
4.0443e-05,0.0055917,0,-0.00076444,-1.5422e-07,0,-1.5422e-07,0.0022435,0,0,0,0,-0.50211,-0.00059315,0,-0.00059315,11.067,0,0,0,2.438,20.2,8.55,0
4.0331e-05,0.0054796,0,-0.00076444,-1.5422e-07,0,-1.5422e-07,0.0022435,0,0,0,0,-0.50211,-0.00059315,0,-0.00059315,11.067,0,0,0,2.438,20.2,8.5,0
4.023e-05,0.0053676,0,-0.00076421,-1.5009e-07,0,-1.5009e-07,0.0022434,0,0,0,0,-0.50101,-0.00057726,0,-0.00057726,11.067,0,0,0,2.4383,20.2,8.45,0
4.0144e-05,0.0052555,0,-0.00076418,-1.4873e-07,0,-1.4873e-07,0.0022435,0,0,0,0,-0.50076,-0.00057205,0,-0.00057205,11.067,0,0,0,2.4384,20.2,8.4,0
4.007e-05,0.0051435,0,-0.00076418,-1.4873e-07,0,-1.4873e-07,0.0022435,0,0,0,0,-0.50076,-0.00057205,0,-0.00057205,11.067,0,0,0,2.4384,20.2,8.35,0
4.001e-05,0.0050314,0,-0.00076409,-2.0141e-07,0,-2.0141e-07,0.0022434,0,0,0,0,-0.50033,-0.00077466,0,-0.00077466,11.067,0,0,0,2.4385,20.2,8.3,0
3.9967e-05,0.0049194,0,-0.00076409,-2.0141e-07,0,-2.0141e-07,0.0022434,0,0,0,0,-0.50033,-0.00077466,0,-0.00077466,11.067,0,0,0,2.4385,20.2,8.25,0
3.9932e-05,0.0048073,0,-0.00076408,-1.7898e-07,0,-1.7898e-07,0.0022434,0,0,0,0,-0.5003,-0.00068839,0,-0.00068839,11.067,0,0,0,2.4385,20.2,8.2,0
3.9912e-05,0.0046953,0,-0.00076408,-1.7898e-07,0,-1.7898e-07,0.0022434,0,0,0,0,-0.5003,-0.00068839,0,-0.00068839,11.067,0,0,0,2.4385,20.2,8.15,0
3.9902e-05,0.0045832,0,-0.00076408,-1.9476e-07,0,-1.9476e-07,0.0022434,0,0,0,0,-0.50029,-0.00074908,0,-0.00074908,11.067,0,0,0,2.4385,20.2,8.1,0
3.9906e-05,0.0044712,0,-0.00076408,-1.9476e-07,0,-1.9476e-07,0.0022434,0,0,0,0,-0.50029,-0.00074908,0,-0.00074908,11.067,0,0,0,2.4385,20.2,8.05,0
3.9918e-05,0.0043592,0,-0.00076409,-1.7061e-07,0,-1.7061e-07,0.0022434,0,0,0,0,-0.50035,-0.0006562,0,-0.0006562,11.067,0,0,0,2.4384,20.2,8,0
3.9942e-05,0.0042471,0,-0.00076409,-1.6675e-07,0,-1.6675e-07,0.0022434,0,0,0,0,-0.50038,-0.00064135,0,-0.00064135,11.067,0,0,0,2.4384,20.2,7.95,0
3.9975e-05,0.0041351,0,-0.00076409,-1.6675e-07,0,-1.6675e-07,0.0022434,0,0,0,0,-0.50038,-0.00064135,0,-0.00064135,11.067,0,0,0,2.4384,20.2,7.9,0
4.0021e-05,0.004023,0,-0.00076408,-1.5288e-07,0,-1.5288e-07,0.0022434,0,0,0,0,-0.50028,-0.00058802,0,-0.00058802,11.067,0,0,0,2.4385,20.2,7.85,0
4.0074e-05,0.003911,0,-0.00076408,-1.5288e-07,0,-1.5288e-07,0.0022434,0,0,0,0,-0.50028,-0.00058802,0,-0.00058802,11.067,0,0,0,2.4385,20.2,7.8,0
4.0138e-05,0.0037989,0,-0.00076409,-1.6248e-07,0,-1.6248e-07,0.0022434,0,0,0,0,-0.5004,-0.00062492,0,-0.00062492,11.067,0,0,0,2.4384,20.2,7.75,0
4.021e-05,0.0036869,0,-0.00076409,-1.6248e-07,0,-1.6248e-07,0.0022434,0,0,0,0,-0.5004,-0.00062492,0,-0.00062492,11.067,0,0,0,2.4384,20.2,7.7,0
4.0294e-05,0.0035748,0,-0.00076407,-1.5067e-07,0,-1.5067e-07,0.0022434,0,0,0,0,-0.5003,-0.0005795,0,-0.0005795,11.067,0,0,0,2.4385,20.2,7.65,0
4.0384e-05,0.0034628,0,-0.00076407,-1.5067e-07,0,-1.5067e-07,0.0022434,0,0,0,0,-0.5003,-0.0005795,0,-0.0005795,11.067,0,0,0,2.4385,20.2,7.6,0
4.0484e-05,0.0033507,0,-0.00076408,-1.5974e-07,0,-1.5974e-07,0.0022434,0,0,0,0,-0.5004,-0.00061437,0,-0.00061437,11.067,0,0,0,2.4384,20.2,7.55,0
4.0591e-05,0.0032387,0,-0.00076408,-1.5974e-07,0,-1.5974e-07,0.0022434,0,0,0,0,-0.5004,-0.00061437,0,-0.00061437,11.067,0,0,0,2.4384,20.2,7.5,0
4.0709e-05,0.0031267,0,-0.00076407,-1.4932e-07,0,-1.4932e-07,0.0022434,0,0,0,0,-0.5003,-0.00057432,0,-0.00057432,11.067,0,0,0,2.4384,20.2,7.45,0
4.0832e-05,0.0030146,0,-0.00076407,-1.4932e-07,0,-1.4932e-07,0.0022434,0,0,0,0,-0.5003,-0.00057432,0,-0.00057432,11.067,0,0,0,2.4384,20.2,7.4,0
4.0964e-05,0.0029026,0,-0.00076408,-1.5747e-07,0,-1.5747e-07,0.0022433,0,0,0,0,-0.5004,-0.00060564,0,-0.00060564,11.067,0,0,0,2.4384,20.2,7.35,0
4.1103e-05,0.0027905,0,-0.00076408,-1.5747e-07,0,-1.5747e-07,0.0022433,0,0,0,0,-0.5004,-0.00060564,0,-0.00060564,11.067,0,0,0,2.4384,20.2,7.3,0
4.1251e-05,0.0026785,0,-0.00076406,-1.4836e-07,0,-1.4836e-07,0.0022434,0,0,0,0,-0.50031,-0.00057061,0,-0.00057061,11.067,0,0,0,2.4384,20.2,7.25,0
4.1404e-05,0.0025665,0,-0.00076406,-1.4836e-07,0,-1.4836e-07,0.0022434,0,0,0,0,-0.50031,-0.00057061,0,-0.00057061,11.067,0,0,0,2.4384,20.2,7.2,0
4.1565e-05,0.0024544,0,-0.00076407,-1.5465e-07,0,-1.5465e-07,0.0022433,0,0,0,0,-0.5004,-0.00059482,0,-0.00059482,11.067,0,0,0,2.4383,20.2,7.15,0
4.1731e-05,0.0023424,0,-0.00076407,-1.5465e-07,0,-1.5465e-07,0.0022433,0,0,0,0,-0.5004,-0.00059482,0,-0.00059482,11.067,0,0,0,2.4383,20.2,7.1,0
4.1905e-05,0.0022303,0,-0.00076406,-1.481e-07,0,-1.481e-07,0.0022433,0,0,0,0,-0.50032,-0.00056961,0,-0.00056961,11.067,0,0,0,2.4384,20.2,7.05,0
4.2084e-05,0.0021183,0,-0.00076406,-1.481e-07,0,-1.481e-07,0.0022433,0,0,0,0,-0.50032,-0.00056961,0,-0.00056961,11.067,0,0,0,2.4384,20.2,7,0
4.2269e-05,0.0020062,0,-0.00076407,-1.5378e-07,0,-1.5378e-07,0.0022433,0,0,0,0,-0.5004,-0.00059146,0,-0.00059146,11.066,0,0,0,2.4383,20.2,6.95,0
4.2459e-05,0.0018942,0,-0.00076407,-1.5378e-07,0,-1.5378e-07,0.0022433,0,0,0,0,-0.5004,-0.00059146,0,-0.00059146,11.066,0,0,0,2.4383,20.2,6.9,0
4.2656e-05,0.0017822,0,-0.00076406,-1.4684e-07,0,-1.4684e-07,0.0022433,0,0,0,0,-0.50033,-0.00056476,0,-0.00056476,11.066,0,0,0,2.4383,20.2,6.85,0
4.2857e-05,0.0016701,0,-0.00076406,-1.4684e-07,0,-1.4684e-07,0.0022433,0,0,0,0,-0.50033,-0.00056476,0,-0.00056476,11.066,0,0,0,2.4383,20.2,6.8,0
4.3063e-05,0.0015581,0,-0.00076406,-1.5204e-07,0,-1.5204e-07,0.0022433,0,0,0,0,-0.50039,-0.00058477,0,-0.00058477,11.066,0,0,0,2.4383,20.2,6.75,0
4.3274e-05,0.001446,0,-0.00076406,-1.5204e-07,0,-1.5204e-07,0.0022433,0,0,0,0,-0.50039,-0.00058477,0,-0.00058477,11.066,0,0,0,2.4383,20.2,6.7,0
4.349e-05,0.001334,0,-0.00076405,-1.4636e-07,0,-1.4636e-07,0.0022433,0,0,0,0,-0.50034,-0.00056291,0,-0.00056291,11.066,0,0,0,2.4383,20.2,6.65,0
4.3709e-05,0.001222,0,-0.00076405,-1.4636e-07,0,-1.4636e-07,0.0022433,0,0,0,0,-0.50034,-0.00056291,0,-0.00056291,11.066,0,0,0,2.4383,20.2,6.6,0
4.3933e-05,0.0011099,0,-0.00076406,-1.5163e-07,0,-1.5163e-07,0.0022433,0,0,0,0,-0.50039,-0.00058321,0,-0.00058321,11.066,0,0,0,2.4383,20.2,6.55,0
4.4161e-05,0.00099789,0,-0.00076406,-1.5163e-07,0,-1.5163e-07,0.0022433,0,0,0,0,-0.50039,-0.00058321,0,-0.00058321,11.066,0,0,0,2.4383,20.2,6.5,0
4.4392e-05,0.00088585,0,-0.00076405,-1.466e-07,0,-1.466e-07,0.0022433,0,0,0,0,-0.50035,-0.00056384,0,-0.00056384,11.066,0,0,0,2.4383,20.2,6.45,0
4.4627e-05,0.00077381,0,-0.00076405,-1.466e-07,0,-1.466e-07,0.0022433,0,0,0,0,-0.50035,-0.00056384,0,-0.00056384,11.066,0,0,0,2.4383,20.2,6.4,0
4.4865e-05,0.00066177,0,-0.00076405,-1.5031e-07,0,-1.5031e-07,0.0022433,0,0,0,0,-0.50039,-0.00057813,0,-0.00057813,11.066,0,0,0,2.4383,20.2,6.35,0
4.5105e-05,0.00054974,0,-0.00076405,-1.5031e-07,0,-1.5031e-07,0.0022433,0,0,0,0,-0.50039,-0.00057813,0,-0.00057813,11.066,0,0,0,2.4383,20.2,6.3,0
4.5349e-05,0.0004377,0,-0.00076404,-1.4682e-07,0,-1.4682e-07,0.0022433,0,0,0,0,-0.50036,-0.0005647,0,-0.0005647,11.066,0,0,0,2.4383,20.2,6.25,0
4.5595e-05,0.00032566,0,-0.00076404,-1.4682e-07,0,-1.4682e-07,0.0022433,0,0,0,0,-0.50036,-0.0005647,0,-0.0005647,11.066,0,0,0,2.4383,20.2,6.2,0
4.5844e-05,0.00021362,0,-0.00076405,-1.4974e-07,0,-1.4974e-07,0.0022432,0,0,0,0,-0.50039,-0.00057593,0,-0.00057593,11.066,0,0,0,2.4382,20.2,6.15,0
4.6094e-05,0.00010159,0,-0.00076405,-1.4974e-07,0,-1.4974e-07,0.0022432,0,0,0,0,-0.50039,-0.00057593,0,-0.00057593,11.066,0,0,0,2.4382,20.2,6.1,0
4.6347e-05,-1.045e-05,0,-0.00076404,-1.4735e-07,0,-1.4735e-07,0.0022432,0,0,0,0,-0.50036,-0.00056672,0,-0.00056672,11.066,0,0,0,2.4382,20.2,6.05,0
4.6601e-05,-0.00012249,0,-0.00076404,-1.4735e-07,0,-1.4735e-07,0.0022432,0,0,0,0,-0.50036,-0.00056672,0,-0.00056672,11.066,0,0,0,2.4382,20.2,6,0
4.6857e-05,-0.00023452,0,-0.00076404,-1.4945e-07,0,-1.4945e-07,0.0022432,0,0,0,0,-0.50039,-0.00057482,0,-0.00057482,11.066,0,0,0,2.4382,20.2,5.95,0
4.7114e-05,-0.00034656,0,-0.00076404,-1.4945e-07,0,-1.4945e-07,0.0022432,0,0,0,0,-0.50039,-0.00057482,0,-0.00057482,11.066,0,0,0,2.4382,20.2,5.9,0
4.7372e-05,-0.00045859,0,-0.00076404,-1.4815e-07,0,-1.4815e-07,0.0022432,0,0,0,0,-0.50037,-0.00056979,0,-0.00056979,11.066,0,0,0,2.4382,20.2,5.85,0
4.7631e-05,-0.00057063,0,-0.00076404,-1.4815e-07,0,-1.4815e-07,0.0022432,0,0,0,0,-0.50037,-0.00056979,0,-0.00056979,11.066,0,0,0,2.4382,20.2,5.8,0
4.7891e-05,-0.00068267,0,-0.00076404,-1.4945e-07,0,-1.4945e-07,0.0022432,0,0,0,0,-0.50039,-0.0005748,0,-0.0005748,11.066,0,0,0,2.4382,20.2,5.75,0
4.8151e-05,-0.0007947,0,-0.00076404,-1.4945e-07,0,-1.4945e-07,0.0022432,0,0,0,0,-0.50039,-0.0005748,0,-0.0005748,11.066,0,0,0,2.4382,20.2,5.7,0
4.8412e-05,-0.00090674,0,-0.00076403,-1.4922e-07,0,-1.4922e-07,0.0022432,0,0,0,0,-0.50038,-0.00057393,0,-0.00057393,11.066,0,0,0,2.4382,20.2,5.65,0
4.8672e-05,-0.0010188,0,-0.00076403,-1.4922e-07,0,-1.4922e-07,0.0022432,0,0,0,0,-0.50038,-0.00057393,0,-0.00057393,11.066,0,0,0,2.4382,20.2,5.6,0
4.8932e-05,-0.0011308,0,-0.00076403,-1.4972e-07,0,-1.4972e-07,0.0022432,0,0,0,0,-0.50039,-0.00057585,0,-0.00057585,11.066,0,0,0,2.4382,20.2,5.55,0
4.9192e-05,-0.0012428,0,-0.00076403,-1.4972e-07,0,-1.4972e-07,0.0022432,0,0,0,0,-0.50039,-0.00057585,0,-0.00057585,11.066,0,0,0,2.4382,20.2,5.5,0
4.9451e-05,-0.0013549,0,-0.00076403,-1.5058e-07,0,-1.5058e-07,0.0022432,0,0,0,0,-0.50039,-0.00057914,0,-0.00057914,11.066,0,0,0,2.4382,20.2,5.45,0
4.971e-05,-0.0014669,0,-0.00076403,-1.5058e-07,0,-1.5058e-07,0.0022432,0,0,0,0,-0.50039,-0.00057914,0,-0.00057914,11.066,0,0,0,2.4382,20.2,5.4,0
4.9967e-05,-0.0015789,0,-0.00076403,-1.5028e-07,0,-1.5028e-07,0.0022432,0,0,0,0,-0.50038,-0.00057799,0,-0.00057799,11.066,0,0,0,2.4382,20.2,5.35,0
5.0224e-05,-0.001691,0,-0.00076403,-1.5028e-07,0,-1.5028e-07,0.0022432,0,0,0,0,-0.50038,-0.00057799,0,-0.00057799,11.066,0,0,0,2.4382,20.2,5.3,0
5.0478e-05,-0.001803,0,-0.00076402,-1.5221e-07,0,-1.5221e-07,0.0022432,0,0,0,0,-0.50039,-0.00058544,0,-0.00058544,11.066,0,0,0,2.4382,20.2,5.25,0
5.0731e-05,-0.001915,0,-0.00076402,-1.5221e-07,0,-1.5221e-07,0.0022432,0,0,0,0,-0.50039,-0.00058544,0,-0.00058544,11.066,0,0,0,2.4382,20.2,5.2,0
5.0983e-05,-0.0020271,0,-0.00076402,-1.5111e-07,0,-1.5111e-07,0.0022432,0,0,0,0,-0.50038,-0.00058121,0,-0.00058121,11.066,0,0,0,2.4382,20.2,5.15,0
5.1232e-05,-0.0021391,0,-0.00076402,-1.5111e-07,0,-1.5111e-07,0.0022432,0,0,0,0,-0.50038,-0.00058121,0,-0.00058121,11.066,0,0,0,2.4382,20.2,5.1,0
5.1479e-05,-0.0022511,0,-0.00076402,-1.5414e-07,0,-1.5414e-07,0.0022432,0,0,0,0,-0.5004,-0.00059285,0,-0.00059285,11.066,0,0,0,2.4381,20.2,5.05,0
5.1723e-05,-0.0023632,0,-0.00076402,-1.5414e-07,0,-1.5414e-07,0.0022432,0,0,0,0,-0.5004,-0.00059285,0,-0.00059285,11.066,0,0,0,2.4381,20.2,5,0
5.1965e-05,-0.0024752,0,-0.00076402,-1.5224e-07,0,-1.5224e-07,0.0022432,0,0,0,0,-0.50038,-0.00058553,0,-0.00058553,11.066,0,0,0,2.4381,20.2,4.95,0
5.2204e-05,-0.0025872,0,-0.00076402,-1.5224e-07,0,-1.5224e-07,0.0022432,0,0,0,0,-0.50038,-0.00058553,0,-0.00058553,11.066,0,0,0,2.4381,20.2,4.9,0
5.2439e-05,-0.0026993,0,-0.00076401,-1.5637e-07,0,-1.5637e-07,0.0022431,0,0,0,0,-0.50041,-0.00060141,0,-0.00060141,11.066,0,0,0,2.4381,20.2,4.85,0
5.2672e-05,-0.0028113,0,-0.00076401,-1.5637e-07,0,-1.5637e-07,0.0022431,0,0,0,0,-0.50041,-0.00060141,0,-0.00060141,11.066,0,0,0,2.4381,20.2,4.8,0
5.2901e-05,-0.0029233,0,-0.00076401,-1.5365e-07,0,-1.5365e-07,0.0022431,0,0,0,0,-0.50038,-0.00059097,0,-0.00059097,11.066,0,0,0,2.4381,20.2,4.75,0
5.3126e-05,-0.0030354,0,-0.00076401,-1.5365e-07,0,-1.5365e-07,0.0022431,0,0,0,0,-0.50038,-0.00059097,0,-0.00059097,11.066,0,0,0,2.4381,20.2,4.7,0
5.3346e-05,-0.0031474,0,-0.00076401,-1.589e-07,0,-1.589e-07,0.0022431,0,0,0,0,-0.50042,-0.00061114,0,-0.00061114,11.065,0,0,0,2.4381,20.2,4.65,0
5.3564e-05,-0.0032594,0,-0.00076401,-1.589e-07,0,-1.589e-07,0.0022431,0,0,0,0,-0.50042,-0.00061114,0,-0.00061114,11.065,0,0,0,2.4381,20.2,4.6,0
5.3776e-05,-0.0033715,0,-0.00076401,-1.5536e-07,0,-1.5536e-07,0.0022431,0,0,0,0,-0.50038,-0.00059755,0,-0.00059755,11.066,0,0,0,2.4381,20.2,4.55,0
5.3984e-05,-0.0034835,0,-0.00076401,-1.5536e-07,0,-1.5536e-07,0.0022431,0,0,0,0,-0.50038,-0.00059755,0,-0.00059755,11.066,0,0,0,2.4381,20.2,4.5,0
5.4186e-05,-0.0035955,0,-0.00076401,-1.6174e-07,0,-1.6174e-07,0.0022431,0,0,0,0,-0.50043,-0.00062209,0,-0.00062209,11.065,0,0,0,2.4381,20.2,4.45,0
5.4384e-05,-0.0037075,0,-0.00076401,-1.6174e-07,0,-1.6174e-07,0.0022431,0,0,0,0,-0.50043,-0.00062209,0,-0.00062209,11.065,0,0,0,2.4381,20.2,4.4,0
5.4577e-05,-0.0038196,0,-0.000764,-1.5738e-07,0,-1.5738e-07,0.0022431,0,0,0,0,-0.50038,-0.00060529,0,-0.00060529,11.065,0,0,0,2.4381,20.2,4.35,0
5.4764e-05,-0.0039316,0,-0.000764,-1.5738e-07,0,-1.5738e-07,0.0022431,0,0,0,0,-0.50038,-0.00060529,0,-0.00060529,11.065,0,0,0,2.4381,20.2,4.3,0
5.4944e-05,-0.0040436,0,-0.000764,-1.6491e-07,0,-1.6491e-07,0.0022431,0,0,0,0,-0.50044,-0.00063427,0,-0.00063427,11.065,0,0,0,2.438,20.2,4.25,0
5.512e-05,-0.0041557,0,-0.000764,-1.6491e-07,0,-1.6491e-07,0.0022431,0,0,0,0,-0.50044,-0.00063427,0,-0.00063427,11.065,0,0,0,2.438,20.2,4.2,0
5.5289e-05,-0.0042677,0,-0.000764,-1.5969e-07,0,-1.5969e-07,0.0022431,0,0,0,0,-0.50038,-0.00061419,0,-0.00061419,11.065,0,0,0,2.4381,20.2,4.15,0
5.5452e-05,-0.0043797,0,-0.000764,-1.5969e-07,0,-1.5969e-07,0.0022431,0,0,0,0,-0.50038,-0.00061419,0,-0.00061419,11.065,0,0,0,2.4381,20.2,4.1,0
5.5607e-05,-0.0044917,0,-0.000764,-1.6836e-07,0,-1.6836e-07,0.0022431,0,0,0,0,-0.50044,-0.00064755,0,-0.00064755,11.065,0,0,0,2.438,20.2,4.05,0
5.5756e-05,-0.0046038,0,-0.000764,-1.6836e-07,0,-1.6836e-07,0.0022431,0,0,0,0,-0.50044,-0.00064755,0,-0.00064755,11.065,0,0,0,2.438,20.2,4,0
5.5898e-05,-0.0047158,0,-0.00076399,-1.6226e-07,0,-1.6226e-07,0.0022431,0,0,0,0,-0.50037,-0.00062407,0,-0.00062407,11.065,0,0,0,2.438,20.2,3.95,0
5.6033e-05,-0.0048278,0,-0.00076399,-1.6226e-07,0,-1.6226e-07,0.0022431,0,0,0,0,-0.50037,-0.00062407,0,-0.00062407,11.065,0,0,0,2.438,20.2,3.9,0
5.6158e-05,-0.0049399,0,-0.00076399,-1.7216e-07,0,-1.7216e-07,0.002243,0,0,0,0,-0.50045,-0.00066215,0,-0.00066215,11.065,0,0,0,2.438,20.2,3.85,0
5.6278e-05,-0.0050519,0,-0.00076399,-1.7216e-07,0,-1.7216e-07,0.002243,0,0,0,0,-0.50045,-0.00066215,0,-0.00066215,11.065,0,0,0,2.438,20.2,3.8,0
5.6389e-05,-0.0051639,0,-0.00076398,-1.6594e-07,0,-1.6594e-07,0.002243,0,0,0,0,-0.50037,-0.00063823,0,-0.00063823,11.065,0,0,0,2.438,20.2,3.75,0
5.6492e-05,-0.0052759,0,-0.00076398,-1.4163e-07,0,-1.4163e-07,0.002243,0,0,0,0,-0.50039,-0.00054474,0,-0.00054474,11.065,0,0,0,2.438,20.2,3.7,0
5.6584e-05,-0.005388,0,-0.00076398,-1.4163e-07,0,-1.4163e-07,0.002243,0,0,0,0,-0.50039,-0.00054474,0,-0.00054474,11.065,0,0,0,2.438,20.2,3.65,0
5.667e-05,-0.0055,0,-0.00076398,-1.6681e-07,0,-1.6681e-07,0.002243,0,0,0,0,-0.50038,-0.00064159,0,-0.00064159,11.065,0,0,0,2.438,20.2,3.6,0
5.6746e-05,-0.005612,0,-0.00076398,-1.6681e-07,0,-1.6681e-07,0.002243,0,0,0,0,-0.50038,-0.00064159,0,-0.00064159,11.065,0,0,0,2.438,20.2,3.55,0
5.6813e-05,-0.005724,0,-0.00076398,-1.4184e-07,0,-1.4184e-07,0.002243,0,0,0,0,-0.50045,-0.00054555,0,-0.00054555,11.065,0,0,0,2.4379,20.2,3.5,0
5.6869e-05,-0.0058361,0,-0.00076398,-1.4184e-07,0,-1.4184e-07,0.002243,0,0,0,0,-0.50045,-0.00054555,0,-0.00054555,11.065,0,0,0,2.4379,20.2,3.45,0
5.6917e-05,-0.0059481,0,-0.00076399,-1.8274e-07,0,-1.8274e-07,0.002243,0,0,0,0,-0.50052,-0.00070286,0,-0.00070286,11.065,0,0,0,2.4379,20.2,3.4,0
5.6955e-05,-0.0060601,0,-0.00076397,-1.8215e-07,0,-1.8215e-07,0.002243,0,0,0,0,-0.50036,-0.00070059,0,-0.00070059,11.065,0,0,0,2.438,20.2,3.35,0
5.6983e-05,-0.0061721,0,-0.00076397,-1.8215e-07,0,-1.8215e-07,0.002243,0,0,0,0,-0.50036,-0.00070059,0,-0.00070059,11.065,0,0,0,2.438,20.2,3.3,0
5.6997e-05,-0.0062842,0,-0.00076396,-1.893e-07,0,-1.893e-07,0.002243,0,0,0,0,-0.5004,-0.00072809,0,-0.00072809,11.065,0,0,0,2.4379,20.2,3.25,0
5.7004e-05,-0.0063962,0,-0.00076396,-1.893e-07,0,-1.893e-07,0.002243,0,0,0,0,-0.5004,-0.00072809,0,-0.00072809,11.065,0,0,0,2.4379,20.2,3.2,0
5.6998e-05,-0.0065082,0,-0.00076398,-1.8509e-07,0,-1.8509e-07,0.002243,0,0,0,0,-0.50042,-0.00071187,0,-0.00071187,11.065,0,0,0,2.438,20.2,3.15,0
5.6982e-05,-0.0066202,0,-0.00076398,-1.8509e-07,0,-1.8509e-07,0.002243,0,0,0,0,-0.50042,-0.00071187,0,-0.00071187,11.065,0,0,0,2.438,20.2,3.1,0
5.6951e-05,-0.0067323,0,-0.00076395,-1.9191e-07,0,-1.9191e-07,0.0022429,0,0,0,0,-0.50038,-0.0007381,0,-0.0007381,11.065,0,0,0,2.4379,20.2,3.05,0
5.6912e-05,-0.0068443,0,-0.00076395,-1.9191e-07,0,-1.9191e-07,0.0022429,0,0,0,0,-0.50038,-0.0007381,0,-0.0007381,11.065,0,0,0,2.4379,20.2,3,0
5.6859e-05,-0.0069563,0,-0.00076396,-1.8883e-07,0,-1.8883e-07,0.002243,0,0,0,0,-0.50038,-0.00072628,0,-0.00072628,11.065,0,0,0,2.4379,20.2,2.95,0
5.6795e-05,-0.0070683,0,-0.00076396,-1.8883e-07,0,-1.8883e-07,0.002243,0,0,0,0,-0.50038,-0.00072628,0,-0.00072628,11.065,0,0,0,2.4379,20.2,2.9,0
5.6714e-05,-0.0071803,0,-0.00076394,-1.9502e-07,0,-1.9502e-07,0.0022429,0,0,0,0,-0.50037,-0.00075009,0,-0.00075009,11.064,0,0,0,2.4379,20.2,2.85,0
5.6624e-05,-0.0072924,0,-0.00076394,-1.9502e-07,0,-1.9502e-07,0.0022429,0,0,0,0,-0.50037,-0.00075009,0,-0.00075009,11.064,0,0,0,2.4379,20.2,2.8,0
5.6518e-05,-0.0074044,0,-0.00076398,-1.8485e-07,0,-1.8485e-07,0.002243,0,0,0,0,-0.5005,-0.00071098,0,-0.00071098,11.065,0,0,0,2.4379,20.2,2.75,0
5.6401e-05,-0.0075164,0,-0.00076394,-1.5524e-07,0,-1.5524e-07,0.0022429,0,0,0,0,-0.50038,-0.00059708,0,-0.00059708,11.064,0,0,0,2.4379,20.2,2.7,0
5.6266e-05,-0.0076284,0,-0.00076394,-1.5524e-07,0,-1.5524e-07,0.0022429,0,0,0,0,-0.50038,-0.00059708,0,-0.00059708,11.064,0,0,0,2.4379,20.2,2.65,0
5.612e-05,-0.0077404,0,-0.00076397,-1.8896e-07,0,-1.8896e-07,0.0022429,0,0,0,0,-0.5005,-0.00072676,0,-0.00072676,11.064,0,0,0,2.4378,20.2,2.6,0
5.5958e-05,-0.0078525,0,-0.00076397,-1.8896e-07,0,-1.8896e-07,0.0022429,0,0,0,0,-0.5005,-0.00072676,0,-0.00072676,11.064,0,0,0,2.4378,20.2,2.55,0
